"Longitude","Latitude","Waterbody_Name","Capture_Year","urban","natural","agricultural","mean_length","mean_tp","mean_vulnerability","mean_long","richness"
-82.01587677,42.51789856,"Julian Drain",2004,5.890210323,6.426855703,87.68293397,8.34166666666667,3.01666666666667,20.3116666666667,5,6
-82.01456,42.67966,"Sydenham River",2012,5.294507719,9.859580953,84.84591133,12.4375,3.18,27.14375,6.375,8
-82.01444,42.6797,"Sydenham River",2012,5.288506282,9.872033504,84.83946021,13.7142857142857,3.24714287071429,29.2357142857143,NA,7
-82.01418,42.67954,"Sydenham River",2012,5.281526291,9.890646812,84.8278269,15.2571428571429,3.23142857821429,34.0657142857143,NA,14
-82.00965,42.64686,"Fansher Creek",2009,4.923613128,7.824571595,87.25181528,12.7862068965517,3.1720689687931,29.8696551724138,NA,29
-82.00929,42.64936,"Sydenham River",2015,4.879436908,8.307006133,86.81355696,11.55,3.17636363636364,26.9227272727273,NA,11
-82.00917,42.53132,"Thames River",2016,7.79214694,8.462187236,83.74566582,17.2821428571429,3.20214286392857,33.24,NA,14
-82.00917,42.64951,"East Sydenham River",2010,4.869862139,8.329752268,86.80038559,13.6666666666667,3.19277778305556,25.5477777777778,NA,18
-82.00914764,42.64979935,"Sydenham River",2002,4.869975261,8.374081,86.75594374,20.8911764705882,3.19323529970588,36.3688235294118,NA,34
-82.00902,42.65011,"Sydenham River",2015,4.863401942,8.406123682,86.73047438,6.28333333333333,3.01,23.6466666666667,4,3
-82.00898,42.65157,"Sydenham River",2009,4.847421794,8.616864335,86.53571387,11.3423076923077,3.28923076923077,26.9723076923077,7.07692307692308,13
-82.0088,42.65054,"Sydenham River",2015,4.850646559,8.461618896,86.68773454,17.8583333333333,3.315,29.38,10.1666666666667,6
-82.00846,42.53209,"Thames River",2015,7.843435882,8.46083554,83.69572858,9.075,3.405,26.95,NA,2
-82.00562,42.5351,"Thames River",2015,7.957208474,8.485658043,83.55713348,14.9333333333333,3.34333333333333,32.3033333333333,7,3
-82.00489044,42.53596878,"Thames River",2004,7.966395613,8.484287489,83.5493169,30.5588235294118,3.07588236411765,44.8094117647059,NA,17
-82.00228,42.5448,"Thames River",2015,8.227833263,8.127022085,83.64514465,21.5875,3.42500002375,37.3075,NA,4
-81.99728,42.54545,"Thames River",2015,8.401745086,8.338415349,83.25983956,21.09,3.412000019,36.024,NA,5
-81.99199677,42.54869843,"Thames River",2004,8.472370411,9.257934786,82.2696948,8.37142857142857,3.06571428571429,26.3871428571429,NA,7
-81.98937,42.69872,"Sydenham River",2013,5.06224453,10.91171641,84.02603906,9.925,3.20142857142857,25.9657142857143,NA,14
-81.98889,42.69867,"Sydenham River",2013,5.072193759,10.93036796,83.99743829,15.95,3.128,30.77,6.2,5
-81.98849,42.69827,"Sydenham River",2013,5.108647553,10.93578965,83.9555628,7.29444444444444,3.2,23.3288888888889,NA,9
-81.98822,42.69822,"East Sydenham River",2010,5.110169097,10.94936414,83.94046676,15.85,3.172666673,29.5826666666667,NA,15
-81.98755,42.69857,"Sydenham River",2009,5.084943119,10.94654231,83.96851457,13.87,3.057,32.754,5.9,10
-81.98280334,42.54000092,"Thames River",2004,8.354038723,7.882893441,83.76306784,14.6222222222222,2.87222222222222,26.5744444444444,9.33333333333333,9
-81.97884369,42.65721893,"Fansher Creek",2003,5.148349158,9.229839506,85.62181134,12.075,3.10785714285714,27.1964285714286,6.07142857142857,14
-81.97602,42.70993,"Sydenham River",2009,4.506552866,11.66923185,83.82421529,12.725,3.2437500059375,28.530625,NA,16
-81.97116089,42.97462082,"Bear Creek",2004,5.431313599,13.4447271,81.1239593,8.11428571428571,3.17571428571429,24.2071428571429,5.28571428571429,7
-81.97098,42.97479,"Sydenham River",2012,5.420029135,13.44486323,81.13510764,13.1555555555556,3.11333333333333,29.8344444444444,7.66666666666667,9
-81.97051,42.97501,"Sydenham River",2012,5.399530576,13.45142157,81.14904786,9.22142857142857,3.18857142857143,24.88,7.14285714285714,7
-81.96829987,42.54439926,"Thames River",2004,8.322006093,9.084837122,82.59315678,23.5113636363636,3.16227273159091,41.3227272727273,NA,22
-81.95662689,42.55479813,"Thames River",2004,8.375586854,11.99647887,79.62793427,29.325,2.9,37.05,9.5,4
-81.95596,42.55534,"Thames River",2015,8.381180504,12.07627367,79.54254582,23.3833333333333,3.34500001583333,40.385,NA,6
-81.95383,42.55655,"Thames River",2015,8.365148543,12.38854887,79.24630258,15.8,3.395,29.95,7,2
-81.93876,42.29184,"Georgie Creek",2013,10.29354498,4.109258813,85.59719621,18.9833333333333,3.04777777455556,35.1466666666667,14.7777777777778,9
-81.93801,42.29151,"Georgie Creek",2013,10.32466678,4.149042167,85.52629105,23.1888888888889,3.24444444122222,38.5744444444444,13.2222222222222,9
-81.93758,42.29129,"Georgie Creek",2013,10.34940376,4.176540846,85.4740554,13.76,3.179,26.498,NA,10
-81.93758,42.29131,"Georgie Creek",2013,10.34848686,4.176536355,85.47497679,22.7875,3.09083334125,37.1125,15.5833333333333,12
-81.93451,42.29555,"Willow Creek Drain",2013,9.925549301,4.225531142,85.84891956,17.98,3.168,31.194,17.6,5
-81.93434,42.29543,"Willow Creek Drain",2013,9.944036313,4.238292287,85.8176714,17.98,3.168,31.194,17.6,5
-81.93421,42.29524,"Willow Creek Drain",2013,9.975825061,4.245265741,85.7789092,18.66,3.34,34.706,19,5
-81.93288733,42.73411615,"Sydenham River",2002,4.546459019,11.0259482,84.42759278,20.5347826086957,3.23043478673913,40.714347826087,NA,23
-81.93073,42.73334,"Sydenham River",2009,4.548890982,11.56123149,83.88987753,10.475,3.213,28.317,5.9,10
-81.92972,42.56332,"Thames River",2016,7.377962266,17.53028224,75.09175549,16.9083333333333,3.17083334125,32.5841666666667,8.66666666666667,12
-81.92963,42.56311,"Thames River",2016,7.350906405,17.46206702,75.18702657,6.93333333333333,2.98,18.65,3.66666666666667,3
-81.92957,42.56305,"Thames River",2016,7.3438178,17.44831064,75.20787156,15.975,2.9975,35.06,8.41666666666667,12
-81.92,42.31128,"Mill Creek",2013,8.206031105,4.087480365,87.70648853,25.1214285714286,3.51428571014286,34.9171428571429,13.8571428571429,7
-81.91962,42.31105,"Mill Creek",2013,8.24658058,4.148490589,87.60492883,20.725,3.409999996375,35.89125,16,8
-81.91929,42.31089,"Mill Creek",2013,8.261864422,4.20254668,87.5355889,27.1833333333333,3.24666666666667,38.8033333333333,11.6666666666667,3
-81.91785,42.31018,"Mill Creek",2013,8.296187997,4.687444282,87.01636772,21.3428571428571,3.29857142857143,32.5071428571429,NA,7
-81.91721,42.30997,"Mill Creek",2013,8.294021632,5.09049165,86.61548672,24.91875,3.163749996375,37.3825,12.875,8
-81.91465,42.56896,"Thames River",2015,5.80526322,21.32976664,72.86497014,30.975,3.4850000475,44.385,NA,2
-81.91279,43.22941,"Mud Creek",2007,24.02460457,48.13488576,27.84050967,27.8818181818182,3.39272727872727,43.6972727272727,14.9090909090909,11
-81.91088,42.5699,"Thames River",2015,5.427957797,21.44894199,73.12310021,57,3.400000095,71.88,24,1
-81.91062,43.22944,"Mud Creek",2007,23.80345847,47.90052028,28.29602124,25.15,3.16333333333333,40.7444444444444,13.4444444444444,9
-81.90723,43.229534,"Mud Creek",2007,23.01490401,47.72229707,29.26279892,23.1571428571429,3.59714285714286,42.3057142857143,12.1428571428571,7
-81.90248,42.31453,"Flat Creek",2013,7.603496026,12.56698917,79.8295148,14.9583333333333,3.02166666666667,28.56,9.83333333333333,6
-81.90161,42.31277,"Flat Creek",2013,7.684665624,14.17532886,78.14000552,18.6428571428571,3.01142857142857,30.7885714285714,10.1428571428571,7
-81.90149,43.229362,"Mud Creek",2007,21.12926776,46.97881873,31.89191351,25.9875,3.405,37.0475,13.75,4
-81.90125,43.233677,"Ausable River",2007,22.11616706,50.85002969,27.03380325,18.6375,3.16625,33.6525,10,8
-81.89839172,43.23421097,"Ausable River",2002,21.70118536,50.31696409,27.98185055,25.175,3.155,38.484375,14.875,16
-81.89811,43.23511,"Ausable Cut",2009,21.94690265,50.95353982,27.09955752,20.0035714285714,3.16857142857143,42.2785714285714,13.8571428571429,14
-81.89697,43.23542,"Ausable Cut",2009,21.91119052,50.71581409,27.37299539,15.8454545454545,3.07545454281818,38.0872727272727,12.0909090909091,11
-81.89555,43.229572,"Mud Creek",2007,19.69589477,45.98776676,34.31633847,19.875,3.38875,40.2075,12.25,8
-81.89128,43.23426,"Ausable Cut",2009,20.75737759,47.73972043,31.50290199,28.4666666666667,3.14555556611111,48.7755555555556,NA,9
-81.88899,42.32052,"Indian Creek",2013,8.825821418,14.82448033,76.34969825,22.88125,3.285,38.86125,NA,8
-81.88822,42.32011,"Indian Creek",2013,8.890843457,15.3629084,75.74624814,19.05,3.53,33.46,10,1
-81.88161,42.59352,"Thames River",2015,7.479899674,23.53085957,68.98924076,12.5,3.43,29.01,3,1
-81.88143,42.59429,"Thames River",2014,7.593408654,23.66391637,68.74267498,22.3875,3.44500002375,40.265,NA,4
-81.88123,42.59419,"Thames River",2014,7.577977565,23.65172951,68.77029292,15.65,3.416,32.428,NA,5
-81.87968,42.59617,"Thames River",2015,7.680858794,23.77034771,68.54879349,10.85,3.5175,24.9875,NA,4
-81.87657928,43.23186111,"Ausable River",2004,18.18925742,40.71907374,41.09166884,16.4166666666667,3.1,37.6,12,9
-81.87628174,43.23181152,"Ausable River",2004,18.13195397,40.59294232,41.27510371,18.275,2.94,42.2425,14,4
-81.87611,43.231937,"Old Ausable Channel",2007,18.13727194,40.60816681,41.25456125,15.7588235294118,3.15823529411765,33.3882352941176,NA,17
-81.87234,42.60114,"Thames River",2014,7.740627454,23.02265349,69.23671905,13.56,3.408,35.84,NA,5
-81.87218,42.60096,"Thames River",2014,7.722052965,23.07710335,69.20084368,10.85,3.46,29.7266666666667,NA,3
-81.86978149,43.23527908,"Old Ausable Channel",2004,17.66753393,40.58434709,41.74811898,21.4571428571429,3.19428571742857,37.3190476190476,12.8095238095238,21
-81.86805725,43.23532867,"Old Ausable Channel",2004,17.40640411,39.93713968,42.65645621,16.38,3.522,34.863,9.1,10
-81.86585,42.60155,"Thames River",2014,7.56557377,23.62412178,68.81030445,10.85,3.46,29.7266666666667,NA,3
-81.86556,42.60117,"Thames River",2014,7.561726588,23.7563951,68.68187831,16.14,3.4060000095,34.736,NA,10
-81.85898,42.33324,"McLeans Drain",2013,7.379741129,13.37712237,79.2431365,17.0409090909091,3.15272727272727,30.7527272727273,NA,11
-81.85885,42.81996,"East Sydenham River",2010,6.371042831,12.08216946,81.54678771,13.3777777777778,3.23222223277778,29.9011111111111,7,9
-81.85837,42.81879,"Sydenham River",2009,6.370375543,12.13909158,81.49053288,13.325,3.09666666666667,29.45,8,6
-81.85825,42.33272,"McLeans Drain",2013,7.411125417,13.88167514,78.70719944,21.1,3.18,35.49,NA,7
-81.8581,42.33247,"McLeans Drain",2013,7.40838213,14.0820668,78.50955107,17.63125,3.08625,30.395,NA,8
-81.85347,43.24364,"Old Ausable Channel",2012,16.12178687,40.6378124,43.24040073,14.4535714285714,3.39714285507143,28.0021428571429,NA,14
-81.84703,42.80702,"Sydenham River",2013,6.136255138,14.23098867,79.63275619,10.125,3.134,27.362,NA,10
-81.84697,42.80658,"Sydenham River",2013,6.145875779,14.1789394,79.67518482,9.95555555555556,3.26222222222222,27.9855555555556,6.55555555555556,9
-81.84684,42.80575,"East Sydenham River",2010,6.143118241,14.07783379,79.77904797,17.975,3.229375011875,33.1225,NA,16
-81.84675,42.80564,"Sydenham River",2013,6.139697322,14.06402794,79.79627474,6.60714285714286,3.28857142857143,23.31,NA,7
-81.84615,42.33577,"McLeans Drain",2013,8.35663719,14.03270098,77.61066183,20.66,3.126,32.546,10.2,5
-81.846138,43.24666977,"Old Ausable Channel",2004,14.8846738,40.11868178,44.99664441,11.51,3.2789999971,26.316,6.2,10
-81.84601,42.33577,"McLeans Drain",2013,8.36954325,14.06628941,77.56416734,22.0214285714286,3.34000001357143,37.9871428571429,12.5714285714286,7
-81.84595,42.3359,"McLeans Drain",2013,8.363397835,13.99954588,77.63705629,22.9777777777778,3.27222222222222,38.7555555555556,18.5555555555556,9
-81.84592,42.33604,"McLeans Drain",2013,8.373862863,13.90015876,77.72597838,17.4357142857143,3.09571428571429,32.7057142857143,NA,7
-81.84587,42.60211,"Thames River",2015,7.637774054,24.43314311,67.92908283,15.325,3.33166666666667,36.3966666666667,NA,6
-81.84571,42.60272,"Thames River",2014,7.632738179,24.50325695,67.86400487,26.625,3.28,42.54,6,2
-81.84549,42.60276,"Thames River",2014,7.647513709,24.50789708,67.84458921,12.5,3.43,29.01,3,1
-81.84492,42.60392,"Thames River",2015,7.637603393,24.68894252,67.67345409,13.56,3.408,35.84,NA,5
-81.84317,43.2496,"Old Ausable Channel",2012,14.46463476,41.12792297,44.40744226,16.7636363636364,3.43181817918182,32.4772727272727,NA,11
-81.83827972,43.25249863,"Old Ausable Channel",2004,13.39532683,41.38520891,45.21946426,15.1590909090909,3.21727272463636,29.4527272727273,NA,11
-81.83789825,43.25225067,"Old Ausable Channel",2004,13.296614,41.09255079,45.61083521,18.3857142857143,3.48142858085714,30.8457142857143,NA,7
-81.83732,43.25265,"Old Ausable Channel",2009,13.08798264,41.23519306,45.67682431,15.9222222222222,3.37444444122222,26.9633333333333,NA,9
-81.83541107,43.25381851,"Ausable Channel",2002,12.26350127,41.68176876,46.05472997,14.65,3.3825,30.42625,8.625,8
-81.83523,42.77885,"Sydenham River",2012,4.338687013,18.31980397,77.34150902,7.58571428571429,3.19285714285714,23.4271428571429,6.71428571428571,7
-81.83514,42.77853,"Sydenham River",2012,4.293295862,18.39602374,77.3106804,13.26,3.226,30.572,12.2,5
-81.83495331,43.25445938,"Ausable Channel",2002,12.02013386,42.10967848,45.87018766,14.49375,3.37125,30.27375,8.625,8
-81.83493,42.77921,"Sydenham River",2012,4.37948575,18.22869486,77.39181939,9.25714285714286,3.28142857142857,25.5771428571429,7.14285714285714,7
-81.83486,42.77973,"East Sydenham River",2010,4.457348586,18.06631438,77.47633703,8.33333333333333,3.12111111111111,23.6755555555556,4.66666666666667,9
-81.83470154,43.25247955,"Ausable Channel",2002,12.21394218,40.48940331,47.29665451,9.47142857142857,3.23428571428571,25.2914285714286,5.71428571428571,7
-81.82846832,43.25791931,"Old Ausable Channel",2004,9.794611508,42.98604668,47.21934181,12.9611111111111,3.13666666344444,25.9688888888889,6.22222222222222,9
-81.82799,42.61119,"Thames River",2014,7.940717446,22.23917202,69.82011054,9.99,3.408,29.776,NA,5
-81.82794952,43.25827026,"Ausable Channel",2002,9.747259551,42.97498088,47.27775957,18.05625,3.466250011875,32.6825,11.625,8
-81.82787,42.61109,"Thames River",2014,7.936712872,22.22913414,69.83415298,22.18125,3.358750011875,42.325,NA,8
-81.82774,42.61106,"Thames River",2015,7.925068664,22.22000516,69.85492617,14.57,3.326,37.498,NA,5
-81.82756805,43.25839996,"Ausable Channel",2002,9.721692025,42.86233662,47.41597135,14.3357142857143,3.16999999585714,28.1771428571429,7.85714285714286,7
-81.82691956,43.25859833,"Ausable Channel",2002,9.670405334,42.67698273,47.65261193,19.82,3.4910000066,34.485,11.7,10
-81.82637787,43.25917816,"Ausable Channel",2002,9.70107163,42.74875826,47.55017011,15.0833333333333,3.29888888566667,27.1333333333333,7.66666666666667,9
-81.82633,42.61153,"Thames River",2015,7.810941186,22.11241652,70.07664229,22.74,3.346000019,40.048,9.8,5
-81.82452,42.61144,"Thames River",2013,7.619617787,21.98431704,70.39606517,9.075,3.405,26.95,NA,2
-81.82452,42.61164,"Thames River",2013,7.631356529,22.00192515,70.36671832,4.95,3.57,16.89,NA,1
-81.82364655,43.26036835,"Old Ausable Channel",2004,9.683540872,41.9095986,48.40686053,12.6833333333333,3.01666666183333,22.715,6,6
-81.82329,42.8471,"Sydenham River",2013,5.759369756,13.39735223,80.84327802,12.4,3.18777777777778,32.35,NA,9
-81.82317352,43.26068115,"Ausable Channel",2002,9.667673716,41.78048736,48.55183892,12.6357142857143,3.15285714285714,28.7214285714286,7.57142857142857,7
-81.82315063,43.26102829,"Ausable Channel",2002,9.677771511,41.93882935,48.38339914,18.51875,3.40375,27.835,10.875,8
-81.82274628,43.26140976,"Ausable Channel",2002,9.644114482,41.91094654,48.44493898,15.1111111111111,3.31333333333333,31.3177777777778,NA,9
-81.82243,42.84721,"Sydenham River",2013,5.692042329,13.48421985,80.82373782,5.88,3.23,22.966,4.6,5
-81.82219696,43.26124954,"Ausable Channel",2002,9.568113529,41.52336821,48.90851826,12.3,3.16444444444444,26.4088888888889,6.33333333333333,9
-81.8218,42.84745,"Sydenham River",2013,5.627680403,13.61178445,80.76053515,9.12142857142857,3.08857142857143,27.8342857142857,5.14285714285714,7
-81.82076,42.60992,"Thames River",2014,6.765144138,21.8558975,71.37895836,20.7083333333333,3.4416666825,39.9533333333333,NA,6
-81.82076,42.61008,"Thames River",2014,6.790500106,21.84881838,71.36068151,22.0625,3.46000002375,38.875,NA,4
-81.8195,42.60976,"Thames River",2014,6.441962505,21.87052723,71.68751027,10.2166666666667,3.41333333333333,27.6366666666667,NA,3
-81.81944,42.60993,"Thames River",2014,6.444157672,21.85945565,71.69638667,14.9875,3.2675,39.915,6.5,4
-81.81928253,43.26342011,"Old Ausable Channel",2004,9.912573692,40.51543193,49.57199438,20.3272727272727,3.34909091509091,32.2509090909091,NA,11
-81.81828308,43.1875,"Ausable River",2004,7.648919592,13.30100249,79.05007792,27.16,2.86,47.526,14.6,5
-81.81792,42.60928,"Thames River",2014,6.002088295,21.76988866,72.22802304,14.8428571428571,3.41428572785714,31.5085714285714,NA,7
-81.81773,42.60933,"Thames River",2014,5.964599486,21.75172721,72.2836733,23.59,3.346000019,45.584,NA,5
-81.81627,43.26487,"Old Ausable Channel",2009,10.17176646,39.07641521,50.75181833,19.8115384615385,3.39538461315385,31.5553846153846,NA,13
-81.81600189,43.15491867,"Ausable River",2004,7.945428157,19.48098694,72.57358491,6.75,2.858,19.454,4,5
-81.81499,42.60781,"Thames River",2014,5.355425784,21.10040104,73.54417317,12.85,3.335,33.01,5,2
-81.81463623,43.15839005,"Ausable River",2004,7.9095258,19.00863871,73.08183549,18.975,3.23125,36.98875,11.25,8
-81.8141098,43.20048141,"Ausable River",2002,7.364737613,12.4369318,80.19833058,21.3461538461538,3.37923076923077,34.2653846153846,11.6153846153846,13
-81.81401825,43.26562881,"Old Ausable Channel",2004,10.28074338,38.08727848,51.63197814,17.3285714285714,3.29428572371429,33.2871428571429,10.7142857142857,7
-81.81388855,43.1938591,"Ausable River",2004,7.672449881,11.87729662,80.4502535,16.4375,2.75,22.1525,6,4
-81.81357,42.60754,"Thames River",2014,5.185593359,20.70720098,74.10720567,10.025,3.475,30.085,NA,2
-81.81323242,43.26710129,"Ausable Channel",2002,10.7300137,38.01735952,51.25262677,18.7615384615385,3.47923077430769,35.1807692307692,NA,13
-81.81295013,43.26694107,"Ausable Channel",2002,10.70318606,37.80738264,51.48943131,14.2611111111111,3.25,29.1211111111111,NA,9
-81.8127594,43.2674408,"Ausable Channel",2002,10.87171233,37.7912719,51.33701577,17.4423076923077,3.32076922853846,33.4130769230769,NA,13
-81.81233215,43.1538887,"Ausable River",2004,7.888076164,19.70277488,72.40914896,20.5625,3.08916667458333,39.6025,NA,12
-81.81231689,43.26774979,"Ausable Channel",2002,11.03768922,37.56658308,51.3957277,13.175,3.34125,26.83125,NA,8
-81.81224823,43.16371918,"Ausable River",2004,7.906620387,18.19648724,73.89689238,16.02,2.988,32.942,10.2,10
-81.81072235,43.17943954,"Ausable River",2004,7.718682443,16.77282131,75.50849625,14.3071428571429,2.91571428571429,32.1557142857143,9,7
-81.81034851,43.26921844,"Old Ausable Channel",2004,11.67711455,36.7685718,51.55431366,12.7785714285714,3.16999999585714,25.1857142857143,7,7
-81.81024933,43.17150116,"Ausable River",2004,7.930293349,18.33633459,73.73337206,24.3166666666667,3.01222222222222,37.9288888888889,12.7777777777778,9
-81.80963898,43.15124893,"Old Ausable Channel",2004,7.654358248,20.18990795,72.1557338,17.3142857142857,3.08714285714286,32.265,6,14
-81.80652618,43.16746902,"Ausable River",2004,7.868978089,18.96009196,73.17092995,25.45,2.91818181818182,36.8827272727273,11.7272727272727,11
-81.80525208,43.27087021,"Old Ausable Channel",2004,12.43344031,34.28474102,53.28181867,16.2666666666667,3.35222222955556,30.6011111111111,9.22222222222222,9
-81.80505,43.27125,"Old Ausable Channel",2012,12.54680974,34.23232032,53.22086994,16.6041666666667,3.37333333091667,30.4083333333333,NA,12
-81.8045,43.27175,"Old Ausable Channel",2009,12.70184935,33.98466396,53.31348669,15.765,3.2989999971,27.392,NA,10
-81.80062,42.61919,"Thames River",2015,5.385779477,24.03247187,70.58174865,14.1166666666667,3.22833333333333,31.9116666666667,NA,6
-81.80039215,43.27444077,"Old Ausable Channel",2004,13.52736327,31.70639288,54.76624384,13.7214285714286,3.35142857142857,29.2385714285714,NA,7
-81.80014,42.6202,"Thames River",2013,5.43908019,24.31982167,70.24109814,31.425,3.6750000475,47.285,14,2
-81.79923,42.62098,"Thames River",2015,5.501261219,24.59201032,69.90672846,10.85,3.5175,24.9875,NA,4
-81.79919,42.6211,"Thames River",2013,5.504985337,24.64985337,69.84516129,48.875,3.2650000475,63.975,16.5,2
-81.79682922,43.27634048,"Old Ausable Channel",2004,13.98226919,30.44327035,55.57446046,13.07,3.468,29.764,NA,5
-81.79123,42.75314,"Unknamed tributary in Sydenham drainage",2007,3.681570187,16.22433882,80.09409099,20.2142857142857,3.45142856314286,33.5257142857143,8.57142857142857,7
-81.7887,42.86026,"Sydenham River",2012,3.627785912,15.16767761,81.20453648,14.0428571428571,2.96142857142857,32.8585714285714,6.42857142857143,7
-81.78841,42.86088,"Sydenham River",2012,3.621386746,15.22446324,81.15415001,9.0375,3.25,27.23,5.5,4
-81.7883,42.86079,"Sydenham River",2012,3.616445358,15.21509311,81.16846153,10.07,3.058,27.828,5.8,5
-81.78087,43.28924,"Old Ausable Channel",2009,18.720958,23.17850387,58.10053814,16.99,3.3909999971,30.799,11.4,10
-81.78018188,42.63899994,"Thames River",2004,6.484173505,27.09026964,66.42555686,22.354347826087,3.10652174945652,38.7654347826087,NA,46
-81.78016,42.63917,"Thames River",2015,6.500615367,27.12535896,66.37402567,17.975,3.3825,34.8325,NA,8
-81.78014374,42.6388588,"Thames River",2005,6.462652805,27.05430082,66.48304638,17.7006849315068,3.13027398171233,33.2279452054795,NA,146
-81.78012085,42.63895035,"Thames River",2005,6.472560189,27.07175845,66.45568137,10.9833333333333,2.95666666666667,24.42,9,3
-81.78011322,42.63885117,"Thames River",2005,6.459554513,27.04572098,66.4947245,15.44,2.768,29.658,5.8,5
-81.78005981,42.38819885,"Thames River",2005,4.873876169,6.606486368,88.51963746,14.0083333333333,2.85,28.2533333333333,5.16666666666667,6
-81.78005219,42.63891983,"Thames River",2005,6.459139407,27.04889202,66.49196858,18.7166666666667,2.53666666666667,34.6233333333333,7.33333333333333,3
-81.78000641,42.63977051,"Thames River",2005,6.554994198,27.23159338,66.21341242,8.75,3.135,21.595,NA,4
-81.77989197,42.63798141,"Thames River",2005,6.321515663,26.79258113,66.88590321,8.1,3.02,21.74,4.5,2
-81.77984619,42.64059067,"Thames River",2005,6.614612643,27.41277434,65.97261302,9.1375,2.845,22.7375,4.25,4
-81.77969,43.29033,"Old Ausable Channel",2009,18.97815597,22.71521715,58.30662688,19.1277777777778,3.37666666344444,32.9722222222222,13.2222222222222,9
-81.77967,43.29031,"Old Ausable Channel",2012,18.97653014,22.70593649,58.31753336,14.9,3.35249999758333,31.9066666666667,NA,12
-81.77953,43.29046,"Old Ausable Channel",2010,19.01752317,22.63639881,58.34607802,21.6583333333333,3.71333334916667,38.9516666666667,16,6
-81.77953,43.29048,"Old Ausable Channel",2010,19.02172911,22.6395621,58.33870879,8,2.865,18.975,4,4
-81.77918,42.63355,"Thames River",2014,6.122640293,25.0190417,68.858318,12.85,3.335,33.01,5,2
-81.7791,42.63336,"Thames River",2014,6.118215169,24.92996871,68.95181613,21.9125,3.41000002375,38.6975,NA,4
-81.77893,43.29082,"Old Ausable Channel",2009,19.12478846,22.34934883,58.5258627,17.825,3.40999999516667,29.66,9.83333333333333,6
-81.77885,42.637,"Thames River",2013,6.213788088,26.11128052,67.67493139,18.8,3.60500002375,36.495,NA,4
-81.77873,42.63674,"Thames River",2015,6.1942959,25.96631954,67.83938456,8.7125,3.415,26.4,NA,4
-81.77804,42.63624,"Thames River",2013,6.14808906,25.63522042,68.21669052,20.5,3.48000002375,37.235,NA,4
-81.77787,43.29183,"Old Ausable Channel",2009,19.33376396,21.82891944,58.8373166,22.8277777777778,3.52444445177778,40.0833333333333,15.7777777777778,9
-81.77355,43.29697,"Old Ausable Channel",2010,19.98215032,20.46447154,59.55337815,21.4722222222222,3.346666674,40.6933333333333,15,9
-81.76927,43.30129,"Old Ausable Channel",2010,20.34139951,18.8752312,60.7833693,20.15,3.27333333333333,41.3633333333333,15.8333333333333,6
-81.7674,42.64501,"Thames River",2014,6.35045587,25.53693956,68.11260457,20.025,3.346250011875,36.37,NA,8
-81.76727,42.64517,"Thames River",2014,6.338930078,25.53666475,68.12440517,8.725,3.5,22.95,NA,2
-81.7669,43.30456,"Old Ausable Channel",2010,20.38649812,17.78756365,61.82593823,15.6,3.195,33.655,10.5,4
-81.76487,43.30955,"Old Ausable Channel",2010,21.09766709,16.82758049,62.07475241,13.4833333333333,3.48,40.8133333333333,9.33333333333333,3
-81.7636,42.64498,"Thames River",2014,6.189753187,24.76018973,69.05005708,23.28,3.336000019,44.036,NA,5
-81.76356,42.64483,"Thames River",2014,6.19011747,24.72868947,69.08119306,22.05,3.35750002375,41.5375,9.75,4
-81.76336,43.30902,"Old Ausable Channel",2010,20.65357373,16.98325821,62.36316806,16.7,3.2725,36.0975,NA,4
-81.76335,43.30895,"Old Ausable Channel",2010,20.63061434,17.00126605,62.36811961,22.0125,3.645,37.2,14,4
-81.7627,43.30972,"Old Ausable Channel",2012,20.77586902,16.94088233,62.28324865,18.975,3.427499996375,34.44875,11,8
-81.76202,42.64527,"Thames River",2014,6.02399708,24.5834658,69.39253712,19.9875,3.44000002375,36.5075,NA,4
-81.76013,42.64572,"Thames River",2014,5.815282048,24.58508546,69.5996325,34.75,3.4150000475,50.445,13.5,2
-81.75861,42.64668,"Thames River",2013,5.687092138,24.54354843,69.76935944,16.725,3.55000001583333,33.44,NA,6
-81.75843811,43.07796097,"Ausable River",2004,5.11510145,15.57282369,79.31207486,16.4576923076923,3.01769230769231,34.41,7.15384615384615,13
-81.75830078,42.64704895,"Thames River",2005,5.63927936,24.51425138,69.84646926,10.45,2.915,25.795,5.5,4
-81.75824,42.64759,"Thames River",2013,5.606012416,24.53734789,69.85663969,4.95,3.57,16.89,NA,1
-81.75820923,42.64719009,"Thames River",2005,5.623166551,24.51432005,69.8625134,11.4583333333333,2.94333333333333,26.8433333333333,NA,6
-81.75808716,42.64717102,"Thames River",2005,5.616481924,24.51321075,69.87030733,19.656976744186,3.10534884825581,36.0283720930233,NA,43
-81.75807953,42.64704132,"Thames River",2005,5.628210566,24.50280409,69.86898534,10.025,3.15666666666667,23.7116666666667,NA,6
-81.7580719,42.64720154,"Thames River",2004,5.614853561,24.51049693,69.87464951,19.3663265306122,3.0695918444898,38.04,NA,49
-81.75805664,42.64725876,"Thames River",2005,5.613873868,24.51371953,69.8724066,21.1375,3.01000002375,34.44,9,4
-81.75803375,42.64710999,"Thames River",2005,5.621524833,24.49345019,69.88502497,19.9211538461538,3.11807693403846,35.4003846153846,NA,52
-81.75796,42.64848,"Thames River",2013,5.635179537,24.48741653,69.87740393,26.05,3.42500002375,44.8875,NA,4
